casenumber,location,reported_date,month,year,offense_desc,statute_code,statute_desc,counts,reporting_officer,unique_id,violent_cat,property_cat
2025-00500864,UNAVAILABLE CT,2025-05-20T16:56:20.000,5,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,ADecristofano,2025-00500864-001,,Larceny-theft
2025-00037235,NPA,2025-05-20T15:15:00.000,5,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00037235-001,,
2025-00037222,SMITH ST,2025-05-20T14:40:00.000,5,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2025-00037222-001,,
2025-00037185,0 Block KELLEY ST,2025-05-20T12:03:00.000,5,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2025-00037185-001,,
2025-00036855,N. MAIN ST,2025-05-19T11:32:00.000,5,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00036855-001,,
2025-00036540,0 Block BOWLET ST,2025-05-18T13:27:00.000,5,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,MAddai,2025-00036540-001,,
2025-00500855,ADMERIAL ST,2025-05-17T08:07:13.000,5,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00500855-001,,
2025-00035858,DIKE ST &  SERVICE 3 RD,2025-05-16T17:07:16.000,5,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,JGuiot,2025-00035858-001,,
2025-00035514,FREMONT ST,2025-05-15T17:35:00.000,5,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00035514-001,,
2025-00035246,BAILEY CT & POCASSET,2025-05-14T20:41:00.000,5,2025,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,NEastman,2025-00035246-001,,
2025-00035246,BAILEY CT & POCASSET,2025-05-14T20:41:00.000,5,2025,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,NEastman,2025-00035246-002,,
2025-00035246,BAILEY CT & POCASSET,2025-05-14T20:41:00.000,5,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,NEastman,2025-00035246-003,,
2025-00035246,BAILEY CT & POCASSET,2025-05-14T20:41:00.000,5,2025,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,NEastman,2025-00035246-004,,
2025-00500796,100 Block BRIGHAM,2025-05-14T07:59:16.000,5,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00500796-001,,
2025-00034794,0 Block BURNSIDE PARK,2025-05-13T12:41:00.000,5,2025,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,MFigueroa,2025-00034794-001,,
2025-00034387,200 Block THOMAS SPANN WAY,2025-05-12T08:58:00.000,5,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00034387-001,,
2025-00034350,WALNUT ST &  WESTMINSTER ST,2025-05-12T03:16:47.000,5,2025,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,KFacey,2025-00034350-001,Aggravated Assault,
2025-00500818,BRIDGE ST,2025-05-09T18:41:14.000,5,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,ADecristofano,2025-00500818-001,,Larceny-theft
2025-00033414,0 Block PLEASANT VALLEY PKY,2025-05-09T00:01:00.000,5,2025,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,LRamalho,2025-00033414-001,,
2025-00033414,0 Block PLEASANT VALLEY PKY,2025-05-09T00:01:00.000,5,2025,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,LRamalho,2025-00033414-002,,
2025-00033065,COGGESHALL ST,2025-05-07T20:45:00.000,5,2025,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,MRoman,2025-00033065-001,,
2025-00032660,ELMWOOD AVE,2025-05-06T13:02:00.000,5,2025,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station,2025-00032660-001,,
2025-00500768,WEYBOSSET STREET,2025-05-04T21:05:06.000,5,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,ADecristofano,2025-00500768-001,,Larceny-theft
2025-00500773,SABIN ST,2025-05-03T19:35:07.000,5,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,ADecristofano,2025-00500773-001,,Larceny-theft
2025-00031739,ATWELLS AVENUE,2025-05-03T14:17:00.000,5,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2025-00031739-001,,
2025-00500763,ARLIN ST,2025-04-29T23:32:13.000,4,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00500763-001,,
2025-00030590,GULF AVE,2025-04-29T22:51:00.000,4,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,Central Station,2025-00030590-001,,
2025-00030381,WESTMINSTER ST,2025-04-29T07:16:00.000,4,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00030381-001,,
2025-00030169,HUNTINGTON AVE,2025-04-28T11:52:00.000,4,2025,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2,TJones,2025-00030169-001,,
2025-00500746,FEDERAL ST,2025-04-27T08:43:38.000,4,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00500746-001,,
2025-00029614,PINE ST & E FRANKLIN ST,2025-04-26T02:26:41.000,4,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,KFacey,2025-00029614-001,,Larceny-theft
2025-00500756,ALLENS AVE,2025-04-26T02:13:23.000,4,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00500756-001,,
2025-00029439,PEMBROOK AVE  &  EATON ST,2025-04-25T16:54:57.000,4,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,APereira II,2025-00029439-001,,
2025-00029412,F C GREENE MEMORIAL BLVD,2025-04-25T15:16:00.000,4,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,Central Station,2025-00029412-001,,Larceny-theft
2025-00029373,BROAD ST,2025-04-25T12:55:00.000,4,2025,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,JHeeder,2025-00029373-001,,
2025-00029282,0 Block BOWLET ST,2025-04-25T06:35:18.000,4,2025,Motor Vehicle Theft,11-41-1,LARCENY/O $11000 - AUTO THEFT,1,AO'Loughlin,2025-00029282-001,,Motor Vehicle Theft
2025-00500706,BARNES ST,2025-04-24T15:52:47.000,4,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,ADecristofano,2025-00500706-001,,Larceny-theft
2025-00500700,NARRAGANSETT AVE,2025-04-24T11:49:36.000,4,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,ADecristofano,2025-00500700-001,,
2025-00028963,0 Block SAINT BARNABE ST,2025-04-24T08:41:00.000,4,2025,Forgery,11-47-24,ALTER OF MARKS OF IDENTIFICATION ON A FIREARM - COUNTERFEIT/FOR,1,BMcKenna,2025-00028963-001,,
2025-00028963,0 Block SAINT BARNABE ST,2025-04-24T08:41:00.000,4,2025,Weapons,11-47-8-D,POSSSESSION OF A BUMP DEVICE,2,BMcKenna,2025-00028963-002,,
2025-00028963,0 Block SAINT BARNABE ST,2025-04-24T08:41:00.000,4,2025,Weapons,11-47.1-3,Large capacity feeding devices prohibited,3,BMcKenna,2025-00028963-003,,
2025-00028963,0 Block SAINT BARNABE ST,2025-04-24T08:41:00.000,4,2025,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,BMcKenna,2025-00028963-004,,
2025-00500726,MARKET ST 10TH,2025-04-22T14:03:37.000,4,2025,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,ADecristofano,2025-00500726-001,,
2025-00027632,800 Block SMITHFIELD AVE,2025-04-19T20:08:00.000,4,2025,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,3,JNajarian,2025-00027632-001,,
2025-00027632,800 Block SMITHFIELD AVE,2025-04-19T20:08:00.000,4,2025,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,JNajarian,2025-00027632-002,,
2025-00027632,800 Block SMITHFIELD AVE,2025-04-19T20:08:00.000,4,2025,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,JNajarian,2025-00027632-003,,
2025-00027523,FINANCE WAY &  EXCHANGE ST,2025-04-19T13:06:00.000,4,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,AWagoner,2025-00027523-001,,
2025-00500699,0 Block WHAT CHEER ST,2025-04-19T01:28:42.000,4,2025,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,ADecristofano,2025-00500699-001,,
2025-00026447,100 Block SABIN ST,2025-04-15T12:40:00.000,4,2025,Larceny - Theft,Not Used,No violations,0,Central Station,2025-00026447-001,,Larceny-theft
2025-00026389,0 Block KELLEY ST,2025-04-15T06:49:00.000,4,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,MAddai,2025-00026389-001,,
2025-00026266,WESTMINSTER ST,2025-04-14T18:34:00.000,4,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,Central Station,2025-00026266-001,,Larceny-theft
2025-00026222,CHALKSTONE AVE,2025-04-14T16:25:00.000,4,2025,"Larceny, Other",11-41-7,LARCENY FROM THE PERSON - ALL OTH LARCENY,1,Central Station,2025-00026222-001,,Larceny-theft
2025-00500684,ASHBURTON ST. & CONANICUT ST.,2025-04-14T09:12:13.000,4,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00500684-001,,
2025-00500646,SHIP ST,2025-04-13T16:24:49.000,4,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,ADecristofano,2025-00500646-001,,Larceny-theft
2025-00025368,BROADWAY,2025-04-11T13:30:00.000,4,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00025368-001,,
2025-00025347,CRANSTON STREET,2025-04-11T12:17:00.000,4,2025,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station,2025-00025347-001,,
2025-00024682,500 Block PLEASANT VALLEY PKY,2025-04-08T23:26:42.000,4,2025,Traffic Violation,31-9-3,Injuring or Tampering with Vehicles,2,RSavage,2025-00024682-001,,
2025-00024632,BROAD ST,2025-04-08T18:37:00.000,4,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2025-00024632-001,,
2025-00024484,HOMESTEAD AVE,2025-04-08T10:15:00.000,4,2025,Auto Towed,Not Used,Parking or MV Violation,0,JCascione,2025-00024484-001,,
2025-00024290,WATERMAN ST,2025-04-07T13:42:00.000,4,2025,"Larceny, Other",11-41-1,LARCENY/O $11000 - ALL OTH LARCENY,1,NULL,2025-00024290-001,,Larceny-theft
2025-00500625,ASHBURTON ST,2025-04-06T12:11:50.000,4,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2025-00500625-001,,
2025-00500619,SOUTH WATER ST,2025-04-05T00:24:20.000,4,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2025-00500619-001,,
2025-00500615,UNK,2025-04-04T13:31:24.000,4,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,NField,2025-00500615-001,,Larceny-theft
2025-00023296,EXCHANGE ST,2025-04-03T23:37:00.000,4,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00023296-001,,
2025-00023274,HUNTINGTON AVE,2025-04-03T20:56:00.000,4,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2025-00023274-001,,
2025-00023274,HUNTINGTON AVE,2025-04-03T20:56:00.000,4,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,Central Station,2025-00023274-002,,
2025-00023274,HUNTINGTON AVE,2025-04-03T20:56:00.000,4,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2025-00023274-003,,
2025-00022967,BROAD ST,2025-04-02T19:55:00.000,4,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00022967-001,,
2025-00022580,WHAT CHEER AVE,2025-04-01T13:59:00.000,4,2025,Drug Offenses,21-28-4.01.1-A2,MANUFAC/POSS/DELIVER COCAINE-1OZ-1KG,1,MVoyer,2025-00022580-001,,
2025-00022559,MANTON AVE,2025-04-01T13:05:00.000,4,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00022559-001,,
2025-00022545,0 Block ROGER WILLIAMS GRN,2025-04-01T12:24:00.000,4,2025,"Larceny, Other",11-41-1,LARCENY/O $11000 - ALL OTH LARCENY,1,Central Station,2025-00022545-001,,Larceny-theft
2025-00500600,0 Block ROGER WILLIAMS GRN,2025-04-01T00:46:02.000,4,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,NField,2025-00500600-001,,Larceny-theft
2025-00021990,EXCHANGE ST,2025-03-30T01:04:00.000,3,2025,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,PGinolfi,2025-00021990-001,,
2025-00021736,EATON ST,2025-03-29T02:01:00.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,BAucoin,2025-00021736-001,,
2025-00021657,ATWELLS AVE,2025-03-28T22:16:00.000,3,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,Central Station,2025-00021657-001,,
2025-00021318,300 Block WATERMAN ST,2025-03-27T17:13:00.000,3,2025,Animal Complaint,Not Used,No violations,0,LPelaez,2025-00021318-001,,
2025-00021272,WASHINGTON ST AT GREENE ST,2025-03-27T14:19:00.000,3,2025,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,1,TJones,2025-00021272-001,,
2025-00020983,PINE ST & E FRANKLIN ST,2025-03-26T12:38:10.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,DWilson,2025-00020983-001,,
2025-00020486,0 Block PLEASANT VALLEY,2025-03-24T11:15:18.000,3,2025,"Fraud, Swindle",11-41-4,OBT. MONEY-FALSE PRETENSE/PERSONATION/U $11000 - FALSE PRETENSE,1,JDennis,2025-00020486-001,,
2025-00020327,0 Block FINANCIAL PL,2025-03-23T15:43:30.000,3,2025,Weapons,11-47-42,WEAPONS OTHER THAN FIREARMS PROHIBITED,1,CMain,2025-00020327-001,,
2025-00020327,0 Block FINANCIAL PL,2025-03-23T15:43:30.000,3,2025,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,CMain,2025-00020327-002,,
2025-00500563,E TECUMSEH ST,2025-03-23T13:43:34.000,3,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2025-00500563-001,,
2025-00020030,0 Block PLEASANT VALLEY PKY,2025-03-22T16:40:00.000,3,2025,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,KWoodbine,2025-00020030-001,,
2025-00019978,RT95N & ALLENS AVE,2025-03-22T13:24:00.000,3,2025,Traffic Violation,31-11-18.1,"Driving after Denial, Revocation or Suspension for Misd.",1,ESoloman,2025-00019978-001,,
2025-00019978,RT95N & ALLENS AVE,2025-03-22T13:24:00.000,3,2025,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,ESoloman,2025-00019978-002,,
2025-00019978,RT95N & ALLENS AVE,2025-03-22T13:24:00.000,3,2025,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,ESoloman,2025-00019978-003,,
2025-00019638,ATWELLS AVE,2025-03-21T01:40:00.000,3,2025,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,JHeeder,2025-00019638-001,,
2025-00019553,0 Block ROGER WILLIAMS GRN,2025-03-20T17:34:16.000,3,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,MTueros,2025-00019553-001,,Larceny-theft
2025-00500535,5600 Block W CHICAGO AVE,2025-03-19T09:01:55.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500535-001,,
2025-00019147,0 Block ROGER WILLIAMS GRN,2025-03-19T07:00:00.000,3,2025,Drug Offenses,21-28-4.07.1,DISTRIBUTE CONTROLLED SUBSTANCE NEAR SCHOOL,1,ALugo,2025-00019147-001,,
2025-00019147,0 Block ROGER WILLIAMS GRN,2025-03-19T07:00:00.000,3,2025,Drug Offenses,21-28-4.01.1-A2,MANUFAC/POSS/DELIVER COCAINE-1OZ-1KG,1,ALugo,2025-00019147-002,,
2025-00019147,0 Block ROGER WILLIAMS GRN,2025-03-19T07:00:00.000,3,2025,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,1,ALugo,2025-00019147-003,,
2025-00019147,0 Block ROGER WILLIAMS GRN,2025-03-19T07:00:00.000,3,2025,Drug Offenses,21-28-4.06-1A,MAINTAIN COMMON NUSIANCE/CONTROL SUBSTANCES,1,ALugo,2025-00019147-004,,
2025-00019147,0 Block ROGER WILLIAMS GRN,2025-03-19T07:00:00.000,3,2025,RI Statute Violation,21-28-4.08,CONTROLLED SUBSTANCE CONSPIRACY,1,ALugo,2025-00019147-005,,
2025-00018909,ELMWOOD AVE,2025-03-18T10:57:00.000,3,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00018909-001,,
2025-00500525,UNKNOWN,2025-03-18T08:51:47.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500525-001,,
2025-00500507,PARKING SMITH ST AND FRANCIS S,2025-03-16T11:02:00.000,3,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2025-00500507-001,,
2025-00500501,100 Block SABIN ST,2025-03-15T17:27:44.000,3,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2025-00500501-001,,
2025-00500493,200 Block MOWRY ST ST,2025-03-14T22:48:11.000,3,2025,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,NField,2025-00500493-001,,
2025-00500485,N CADY,2025-03-13T18:50:10.000,3,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2025-00500485-001,,
2025-00017697,MANTON AVE &  THERESA CT,2025-03-13T18:44:59.000,3,2025,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,FLopez,2025-00017697-001,,
2025-00017697,MANTON AVE &  THERESA CT,2025-03-13T18:44:59.000,3,2025,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,FLopez,2025-00017697-002,,
2025-00500478,MESQUITE DR,2025-03-12T20:49:03.000,3,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,NField,2025-00500478-001,,Larceny-theft
2025-00017308,BROAD ST,2025-03-12T09:29:00.000,3,2025,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,FLopez,2025-00017308-001,,
2025-00017048,JOHN J PARTINGTON WAY &  WASHINGTON ST,2025-03-11T12:15:00.000,3,2025,"Assault, Felony",Not Used,No violations,0,LFernandez,2025-00017048-001,Aggravated Assault,
2025-00017048,JOHN J PARTINGTON WAY &  WASHINGTON ST,2025-03-11T12:15:00.000,3,2025,"Assault, Aggravated",11-5-2.1,FELONY ASSAULT/USE DEVICE SIMILAR TO FIREARM,1,LFernandez,2025-00017048-002,Aggravated Assault,
2025-00016734,GARFIELD AVE & OAKLAND AVE,2025-03-10T08:17:00.000,3,2025,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,1,LMarroquin,2025-00016734-001,,
2025-00016734,GARFIELD AVE & OAKLAND AVE,2025-03-10T08:17:00.000,3,2025,RI Statute Violation,21-28-4.08,CONTROLLED SUBSTANCE CONSPIRACY,1,LMarroquin,2025-00016734-002,,
2025-00016643,DEAN ST &  VALLEY ST,2025-03-09T21:03:00.000,3,2025,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,ELane,2025-00016643-001,,
2025-00500448,HARTFORD AVE,2025-03-07T16:12:21.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,MTroia,2025-00500448-001,,
2025-00500438,400 Block QUAKER LN,2025-03-06T13:30:05.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500438-001,,
2025-00500424,ADMIRAL ST,2025-03-04T21:35:03.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500424-001,,
2025-00500423,RAILROAD ST,2025-03-04T18:36:56.000,3,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,NField,2025-00500423-001,,Larceny-theft
2025-00500412,N UNKNOWN,2025-03-04T08:04:53.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500412-001,,
2025-00500399,0 Block HURDIS ST,2025-03-03T10:02:40.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500399-001,,
2025-00500398,UNKNOWN,2025-03-03T08:31:56.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500398-001,,
2025-00500395,N & A,2025-03-03T05:36:59.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500395-001,,
2025-00014909,0 Block PLEASANT VALLEY PKY,2025-03-03T01:49:55.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,AMendez,2025-00014909-001,,
2025-00014909,0 Block PLEASANT VALLEY PKY,2025-03-03T01:49:55.000,3,2025,RI Statute Violation,12-29-4,VIOLATION -NO CONTACT ORDER,1,AMendez,2025-00014909-002,,
2025-00500393,N & A,2025-03-02T18:40:08.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500393-001,,
2025-00500389,0 Block TOGANSETT,2025-03-02T11:07:45.000,3,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,NField,2025-00500389-001,,Larceny-theft
2025-00500387,SPRUCE ST,2025-03-02T10:39:22.000,3,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,NField,2025-00500387-001,,Larceny-theft
2025-00500384,UNKNOWN,2025-03-01T19:59:11.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500384-001,,
2025-00500377,MARKET ST,2025-03-01T16:56:40.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500377-001,,
2025-00500372,PROSPER ST,2025-03-01T12:26:03.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500372-001,,
2025-00014480,BRANCH AVE,2025-03-01T11:33:00.000,3,2025,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,TCalandra,2025-00014480-001,,
2025-00500370,0 Block WINCHESTER,2025-03-01T10:50:29.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500370-001,,
2025-00014458,100 Block BUTTON HOLE DR,2025-03-01T09:53:58.000,3,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,DSanchez,2025-00014458-001,,
2025-00014285,PINE ST & W FRANKLIN,2025-02-28T17:23:41.000,2,2025,RI Statute Violation,12-9-3,GOVERNORS DUTY TO DELIVER FUGITIVES FROM JUSTICE,1,JMontilla,2025-00014285-001,,
2025-00014036,0 Block PLEASANT VALLEY PKY,2025-02-27T20:07:00.000,2,2025,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,DForte,2025-00014036-001,,
2025-00013724,900 Block CRANSTON ST,2025-02-26T17:24:00.000,2,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2025-00013724-001,,
2025-00013680,500 Block PINE ST,2025-02-26T15:07:00.000,2,2025,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station,2025-00013680-001,,
2025-00013622,0 Block ROGER WILLIAMS GRN,2025-02-26T11:19:54.000,2,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,JLugo,2025-00013622-001,,
2025-00021657,ATWELLS AVE,2025-03-28T22:16:00.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2025-00021657-002,,
2025-00021106,0 Block PLEASANT VALLEY PKY,2025-03-26T19:47:38.000,3,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,SCerullo,2025-00021106-001,,
2025-00021106,0 Block PLEASANT VALLEY PKY,2025-03-26T19:47:38.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,SCerullo,2025-00021106-002,,
2025-00012816,SUMMER ST,2025-02-23T01:42:00.000,2,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,Central Station,2025-00012816-001,,Larceny-theft
2025-00012438,0 Block PEYTON ST,2025-02-21T15:04:00.000,2,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2025-00012438-001,,
2025-00500317,300 Block NORTHUP ST ST,2025-02-20T18:18:29.000,2,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,NField,2025-00500317-001,,Larceny-theft
2025-00011968,0 Block ST,2025-02-19T14:42:00.000,2,2025,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,ESoloman,2025-00011968-001,,
2025-00011968,0 Block ST,2025-02-19T14:42:00.000,2,2025,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,ESoloman,2025-00011968-002,,
2025-00011758,10  &  WESTMINSTER ST,2025-02-18T15:45:00.000,2,2025,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,CFleurant,2025-00011758-001,,
2025-00500291,CLAVERICK ST,2025-02-16T12:57:32.000,2,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,NField,2025-00500291-001,,Larceny-theft
