casenumber,location,reported_date,month,year,offense_desc,statute_code,statute_desc,counts,reporting_officer,unique_id,violent_cat,property_cat
2024-00075820,MESSER ST  &  SORRENTO ST,2024-09-12T11:21:37.000,9,2024,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,4,ARosales,2024-00075820-001,,
2024-00075820,MESSER ST  &  SORRENTO ST,2024-09-12T11:21:37.000,9,2024,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,ARosales,2024-00075820-002,,
2024-00075330,NIANTIC AVE &  ARLAN WAY,2024-09-10T21:36:00.000,9,2024,Municipal Code Violation,Sec. 12-57.,Littering.,1,APendergast,2024-00075330-001,,
2024-00501581,0 Block CORLISS,2024-09-10T18:17:50.000,9,2024,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,NField,2024-00501581-001,,Larceny-theft
2024-00501578,300 Block GARFIELD AVE,2024-09-10T09:37:22.000,9,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00501578-001,,
2024-00501575,MT PLEASANT AVE,2024-09-09T21:20:59.000,9,2024,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2024-00501575-001,,
2024-00074850,0 Block CANAL ST,2024-09-09T13:46:00.000,9,2024,"Larceny, Other",11-41-7,LARCENY FROM THE PERSON - ALL OTH LARCENY,1,LGianfrancesco,2024-00074850-001,,Larceny-theft
2024-00074833,FRANCIS ST  &  MEMORIAL BLVD,2024-09-09T12:59:00.000,9,2024,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,AWagoner,2024-00074833-001,,
2024-00074762,SPRUCE ST,2024-09-09T08:19:00.000,9,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2024-00074762-001,,
2024-00074587,10  &  HARRIS AVE,2024-09-08T16:33:00.000,9,2024,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,MPesola,2024-00074587-001,,
2024-00074505,WESTMINSTER ST &  SERVICE 7 RD,2024-09-08T11:36:00.000,9,2024,DUI,31-27-2.1,Chemical Test Refusal,1,JCascione,2024-00074505-001,,
2024-00074505,WESTMINSTER ST &  SERVICE 7 RD,2024-09-08T11:36:00.000,9,2024,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,JCascione,2024-00074505-002,,
2024-00074505,WESTMINSTER ST &  SERVICE 7 RD,2024-09-08T11:36:00.000,9,2024,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,JCascione,2024-00074505-003,,
2024-00074505,WESTMINSTER ST &  SERVICE 7 RD,2024-09-08T11:36:00.000,9,2024,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,JCascione,2024-00074505-004,,
2024-00501536,LENOX AVE,2024-09-08T07:24:46.000,9,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,MTroia,2024-00501536-001,,
2024-00074291,FRANCIS ST  &  SABIN ST,2024-09-07T19:17:00.000,9,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,GGrimes,2024-00074291-001,,
2024-00074291,FRANCIS ST  &  SABIN ST,2024-09-07T19:17:00.000,9,2024,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,GGrimes,2024-00074291-002,,
2024-00073780,CRANSTON ST,2024-09-06T09:52:00.000,9,2024,"Larceny, Other",11-41-1,LARCENY/O $11000 - ALL OTH LARCENY,1,Central Station,2024-00073780-001,,Larceny-theft
2024-00501555,200 Block AMHERSET ST,2024-09-05T15:24:10.000,9,2024,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,MTroia,2024-00501555-001,,Larceny-theft
2024-00073164,0 Block SERVICE RD,2024-09-04T10:13:04.000,9,2024,Fraud,Not Used,No violations,0,MRudolph,2024-00073164-001,,
2024-00073010,DORRANCE ST,2024-09-03T20:37:00.000,9,2024,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,DAnderson,2024-00073010-001,Aggravated Assault,
2024-00072517,ALTHEA ST @ SORRENTO ST,2024-09-02T04:31:00.000,9,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,BMacedo,2024-00072517-001,,
2024-00072517,ALTHEA ST @ SORRENTO ST,2024-09-02T04:31:00.000,9,2024,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,BMacedo,2024-00072517-002,Aggravated Assault,
2024-00071978,FARMINGTON AVE  &  DYER AVE,2024-08-31T19:16:00.000,8,2024,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,TJones,2024-00071978-001,,
2024-00071916,WESTMINSTER ST &  FRICKER ST,2024-08-31T15:22:00.000,8,2024,Request for Assistance,Not Used,No violations,0,Central Station,2024-00071916-001,,
2024-00071625,0 Block PLEASANT VALLEY PKY,2024-08-30T17:35:00.000,8,2024,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,ESoloman,2024-00071625-001,,
2024-00071567,0 Block PLEASANT VALLEY PKY,2024-08-30T13:49:00.000,8,2024,Larceny from Building,11-41-1,LARCENY/O $11000 - FROM BLD,1,KWilliams,2024-00071567-001,,Larceny-theft
2024-00070910,EXCHANGE ST & FULTON ST,2024-08-28T13:46:00.000,8,2024,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,MPesola,2024-00070910-001,,
2024-00070538,HIGH ST,2024-08-27T11:03:00.000,8,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2024-00070538-001,,
2024-00070278,800 Block CAHIR ST,2024-08-26T12:36:00.000,8,2024,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station,2024-00070278-001,,
2024-00069779,0 Block PLEASANT VALLEY,2024-08-24T23:20:30.000,8,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,HViruet,2024-00069779-001,,
2024-00069281,200 Block DANFORTH ST,2024-08-23T13:31:17.000,8,2024,"Fraud, Swindle",19-9-29,BANK FRAUD,1,JLanier,2024-00069281-001,,
2024-00068592,THOMPSON ST &  GEORGE M COHAN BLVD,2024-08-21T02:07:05.000,8,2024,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,JMontilla,2024-00068592-001,,
2024-00068430,LIBRARY CT  &  WESTMINSTER ST,2024-08-20T16:06:00.000,8,2024,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,JCortorreal,2024-00068430-001,,
2024-00068353,0 Block SERVICE RD,2024-08-20T10:39:00.000,8,2024,Bad Checks,19-9-25,FRAUDULENT CHECKS-(OVER $1000),1,FTavares,2024-00068353-001,,
2024-00068026,ATWELLS AVENUE,2024-08-19T11:08:00.000,8,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2024-00068026-001,,
2024-00068024,BROAD ST,2024-08-19T10:59:00.000,8,2024,"Fraud, Welfare",40-6-16,FRAUDULENT USE OF FOOD STAMPS/U $1000,1,Central Station,2024-00068024-001,,
2024-00501408,OAKDALE,2024-08-19T08:38:48.000,8,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JLopes,2024-00501408-001,,
2024-00501410,0 Block TYNDALL ST,2024-08-19T06:37:14.000,8,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JLopes,2024-00501410-001,,
2024-00501412,POE ST ST,2024-08-18T20:28:45.000,8,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JLopes,2024-00501412-001,,
2024-00067845,PRAIRIE AVE,2024-08-18T17:27:00.000,8,2024,Motor Vehicle Theft,11-41-1,LARCENY/O $11000 - AUTO THEFT,1,Central Station,2024-00067845-001,,Motor Vehicle Theft
2024-00501422,GASPEE ST,2024-08-17T18:12:43.000,8,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,NField,2024-00501422-001,,Larceny-theft
2024-00501391,STONE ST,2024-08-15T13:00:45.000,8,2024,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,MTroia,2024-00501391-001,,
2024-00501390,STONE ST,2024-08-15T12:33:04.000,8,2024,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,MTroia,2024-00501390-001,,
2024-00066883,EXCHANGE ST,2024-08-15T12:22:00.000,8,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,Central Station,2024-00066883-001,,Larceny-theft
2024-00066571,DEXTER ST,2024-08-14T12:13:00.000,8,2024,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,Central Station,2024-00066571-001,,Larceny-theft
2024-00066040,0 Block PLEASANT VALLEY PKY,2024-08-12T16:50:00.000,8,2024,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,ESoloman,2024-00066040-001,,Larceny-theft
2024-00066034,FINANCE WAY &  FRANCIS ST,2024-08-12T16:24:25.000,8,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,CMain,2024-00066034-001,,
2024-00066034,FINANCE WAY &  FRANCIS ST,2024-08-12T16:24:25.000,8,2024,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,CMain,2024-00066034-002,Aggravated Assault,
2024-00065903,0 Block PLEASANT VALLEY,2024-08-12T05:23:09.000,8,2024,Tresspassing,11-44-28,TRESPASS UPON PREMISES/PRIVATE REC. FACILITIES,1,BAucoin,2024-00065903-001,,
2024-00501361,PROVIDENCE PLACE ST,2024-08-12T04:52:00.000,8,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00501361-001,,
2024-00501360,WEYBOSSET ST,2024-08-12T04:51:19.000,8,2024,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,NField,2024-00501360-001,,Larceny-theft
2024-00501359,NORTH MAIN,2024-08-11T21:21:22.000,8,2024,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,NField,2024-00501359-001,,
2024-00501352,VALLEY,2024-08-10T15:46:29.000,8,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00501352-001,,
2024-00064699,DYER ST,2024-08-08T13:52:00.000,8,2024,Request for Assistance,Not Used,No violations,0,Central Station,2024-00064699-001,,
2024-00064460,N MAIN ST &  SMITH ST,2024-08-07T16:42:00.000,8,2024,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,Central Station,2024-00064460-001,,
2024-00063699,W EXCHANGE ST  &  W EXCHANGE EXIT,2024-08-04T19:11:15.000,8,2024,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,FLopez,2024-00063699-001,,
2024-00501305,SPRUCE STREET 02903,2024-08-04T17:35:56.000,8,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,NField,2024-00501305-001,,Larceny-theft
2024-00063614,FRANCIS ST,2024-08-04T12:12:44.000,8,2024,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,LAndreozzi,2024-00063614-001,,Larceny-theft
2024-00501303,SUTTON,2024-08-04T06:05:04.000,8,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00501303-001,,
2024-00501300,0 Block TERRACE,2024-08-03T15:35:33.000,8,2024,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2024-00501300-001,,
2024-00062989,EDDY ST,2024-08-02T12:49:00.000,8,2024,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,Central Station,2024-00062989-001,,Larceny-theft
2024-00062969,HAYWARD ST,2024-08-02T11:15:00.000,8,2024,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,MMarwell,2024-00062969-001,,
2024-00062941,POINT ST,2024-08-02T09:25:00.000,8,2024,Request for Assistance,Not Used,No violations,0,Central Station,2024-00062941-001,,
2024-00062903,E FRANKLIN ST &  PINE ST,2024-08-02T04:28:08.000,8,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,THoulihan,2024-00062903-001,,
2024-00501282,FALLS PL,2024-07-31T13:34:23.000,7,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00501282-001,,
2024-00501268,FRANCIS ST,2024-07-30T08:16:34.000,7,2024,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,NField,2024-00501268-001,,Larceny-theft
2024-00501265,BRAYTON AVE,2024-07-29T18:48:54.000,7,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00501265-001,,
2024-00061726,FEDERAL HILL ST,2024-07-29T01:46:00.000,7,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2024-00061726-001,,
2024-00061128,1100 Block NARRAGANSETT BLVD,2024-07-27T02:33:00.000,7,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2024-00061128-001,,
2024-00061001,SPRUCE ST,2024-07-26T19:00:00.000,7,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/O $11000 - FROM MV,1,Central Station,2024-00061001-001,,Larceny-theft
2024-00060914,STEEPLE COLLEGE,2024-07-26T12:14:00.000,7,2024,"Larceny, Other",11-41-1,LARCENY/O $11000 - ALL OTH LARCENY,1,Central Station,2024-00060914-001,,Larceny-theft
2024-00060914,STEEPLE COLLEGE,2024-07-26T12:14:00.000,7,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2024-00060914-002,,
2024-00501246,MITCHELL,2024-07-26T09:04:06.000,7,2024,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,NField,2024-00501246-001,,Larceny-theft
2024-00060646,NORTH MAIN STREET,2024-07-25T14:33:00.000,7,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2024-00060646-001,,
2024-00501237,OLNEY ST,2024-07-24T21:48:04.000,7,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,NField,2024-00501237-001,,Larceny-theft
2024-00060279,PARSONAGE ST,2024-07-24T10:13:00.000,7,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,Central Station,2024-00060279-001,,Larceny-theft
2024-00060245,0 Block PLEASANT VALLEY PKY,2024-07-24T06:29:12.000,7,2024,Motor Vehicle Theft,11-41-1,LARCENY/O $11000 - AUTO THEFT,1,KWilliams,2024-00060245-001,,Motor Vehicle Theft
2024-00501229,200 Block ST,2024-07-23T18:14:01.000,7,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00501229-001,,
2024-00501225,CHESTNUT ST,2024-07-22T23:20:55.000,7,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,NField,2024-00501225-001,,Larceny-theft
2024-00059699,MANTON AVE &  WESTMINSTER ST,2024-07-22T07:08:00.000,7,2024,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,ASubramaniam,2024-00059699-001,Aggravated Assault,
2024-00501217,0 Block ROGER WILLIAMS GRN,2024-07-21T22:05:37.000,7,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00501217-001,,
2024-00501212,SPRUCE ST,2024-07-21T13:15:09.000,7,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,NField,2024-00501212-001,,Larceny-theft
2024-00059255,WESTCOTT AVE & VALLEY ST,2024-07-21T00:10:00.000,7,2024,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,RGaudiana,2024-00059255-001,,
2024-00059234,5800 Block - 1 FINANCIAL CENTER PLZ,2024-07-20T22:58:00.000,7,2024,Burglary,11-8-1.1,ATTEMPTED BREAKING AND ENTERING,1,JLeroux,2024-00059234-001,,Burglary
2024-00059119,0 Block PLEASANT VALLEY PKY,2024-07-20T17:09:22.000,7,2024,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,SCerullo,2024-00059119-001,,
2024-00058704,0 Block ROGER WILLIAMS GRN,2024-07-19T12:43:00.000,7,2024,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,YCaba,2024-00058704-001,,Larceny-theft
2024-00501208,DEXTER STREET,2024-07-19T12:05:32.000,7,2024,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,NField,2024-00501208-001,,Larceny-theft
2024-00058652,1000 Block MANTON AVE,2024-07-19T09:34:20.000,7,2024,Motor Vehicle Theft,11-41-1,LARCENY/U $11000 - AUTO THEFT,1,EPedchenko,2024-00058652-001,,Motor Vehicle Theft
2024-00501205,SPRUCE ST,2024-07-18T21:51:07.000,7,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00501205-001,,
2024-00058331,POE ST  &  ALLENS AVE,2024-07-17T23:54:00.000,7,2024,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,MMarwell,2024-00058331-001,,
2024-00501199,SPRUCE ST,2024-07-17T21:29:29.000,7,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,NField,2024-00501199-001,,Larceny-theft
2024-00501198,BOWEN ST,2024-07-17T20:46:40.000,7,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00501198-001,,
2024-00501189,EDDY ST,2024-07-16T23:29:15.000,7,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00501189-001,,
2024-00501186,SMITH ST & N MAIN ST,2024-07-16T16:01:05.000,7,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00501186-001,,
2024-00057877,PROVIDENCE,2024-07-16T15:48:00.000,7,2024,Suspicious Person,Not Used,No violations,0,Central Station,2024-00057877-001,,
2024-00057454,CRANSTON ST  &  WANDSWORTH ST,2024-07-15T03:42:17.000,7,2024,Robbery,11-39-1,ROBBERY-1ST DEGREE,1,MSifontes,2024-00057454-001,Robbery,
2024-00066883,EXCHANGE ST,2024-08-15T12:22:00.000,8,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station,2024-00066883-002,,Larceny-theft
2024-00066571,DEXTER ST,2024-08-14T12:13:00.000,8,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station,2024-00066571-002,,Larceny-theft
2024-00066528,NOYES ST,2024-08-14T08:56:00.000,8,2024,Motor Vehicle Violation,Not Used,No Violations,0,LSan Lucas,2024-00066528-001,,
2024-00066040,0 Block PLEASANT VALLEY PKY,2024-08-12T16:50:00.000,8,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,ESoloman,2024-00066040-002,,Larceny-theft
2024-00501360,WEYBOSSET ST,2024-08-12T04:51:19.000,8,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00501360-002,,Larceny-theft
2024-00065238,DIST 7 SUB,2024-08-10T11:19:00.000,8,2024,Request for Assistance,Not Used,No Violations,0,CHines,2024-00065238-001,,
2024-00064948,BRANCH AVE,2024-08-09T12:22:41.000,8,2024,City Ordinance Violation,Not Used,No Violations,0,APereira II,2024-00064948-001,,
2024-00064915,0 Block PONTIAC ST,2024-08-09T10:00:00.000,8,2024,Property Damage,Not Used,No Violations,0,PCaminero,2024-00064915-001,,
2024-00064168,WASHINGTON ST & W FOUNTAIN ST,2024-08-06T14:48:00.000,8,2024,Suspicious Person,Not Used,No Violations,0,MAddai,2024-00064168-001,,
2024-00501305,SPRUCE STREET 02903,2024-08-04T17:35:56.000,8,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00501305-002,,Larceny-theft
2024-00063614,FRANCIS ST,2024-08-04T12:12:44.000,8,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,LAndreozzi,2024-00063614-002,,Larceny-theft
2024-00062989,EDDY ST,2024-08-02T12:49:00.000,8,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station,2024-00062989-002,,Larceny-theft
2024-00062469,0 Block PLEASANT VALLEY PKY,2024-07-31T16:02:29.000,7,2024,Dispersals,Not Used,No Violations,0,ELane,2024-00062469-001,,
2024-00501268,FRANCIS ST,2024-07-30T08:16:34.000,7,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00501268-002,,Larceny-theft
2024-00061124,1100 Block NARRAGANSETT BLVD,2024-07-27T02:28:00.000,7,2024,Request for Assistance,Not Used,No Violations,0,Central Station,2024-00061124-001,,
2024-00061001,SPRUCE ST,2024-07-26T19:00:00.000,7,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,Central Station,2024-00061001-002,,Larceny-theft
2024-00060914,STEEPLE COLLEGE,2024-07-26T12:14:00.000,7,2024,"Larceny, Other",11-41-1,LARCENY/O $1500 - ALL OTH LARCENY,1,Central Station,2024-00060914-003,,Larceny-theft
2024-00501246,MITCHELL,2024-07-26T09:04:06.000,7,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00501246-002,,Larceny-theft
2024-00501237,OLNEY ST,2024-07-24T21:48:04.000,7,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00501237-002,,Larceny-theft
2024-00060279,PARSONAGE ST,2024-07-24T10:13:00.000,7,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station,2024-00060279-002,,Larceny-theft
2024-00060245,0 Block PLEASANT VALLEY PKY,2024-07-24T06:29:12.000,7,2024,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,KWilliams,2024-00060245-002,,Motor Vehicle Theft
2024-00060075,0 Block PLEASANT VALLEY PKY,2024-07-23T15:12:00.000,7,2024,Narcotics Violation,Not Used,"Under Investigation, Offense Pending",0,ECuri,2024-00060075-001,,
2024-00501225,CHESTNUT ST,2024-07-22T23:20:55.000,7,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00501225-002,,Larceny-theft
2024-00059770,300 Block SMITHFIELD RD,2024-07-22T12:34:00.000,7,2024,Larceny - Theft,Not Used,"Under Investigation, Offense Pending",0,,2024-00059770-001,,Larceny-theft
2024-00059506,POINT ST & BRIDGE ST,2024-07-21T17:39:00.000,7,2024,City Ordinance Violation,Not Used,No Violations,0,MPetteruto,2024-00059506-001,,
2024-00501212,SPRUCE ST,2024-07-21T13:15:09.000,7,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00501212-002,,Larceny-theft
2024-00059324,NAVAHO ST  &  DUPONT DR,2024-07-21T02:05:00.000,7,2024,Dispersals,Not Used,No Violations,0,NColicci,2024-00059324-001,,
2024-00058812,100 Block RANDALL SQ,2024-07-19T19:41:00.000,7,2024,Suspicious Person,Not Used,No Violations,0,DForte,2024-00058812-001,,
2024-00058704,0 Block ROGER WILLIAMS GRN,2024-07-19T12:43:00.000,7,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,YCaba,2024-00058704-002,,Larceny-theft
2024-00501208,DEXTER STREET,2024-07-19T12:05:32.000,7,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00501208-002,,Larceny-theft
2024-00058652,1000 Block MANTON AVE,2024-07-19T09:34:20.000,7,2024,Motor Vehicle Theft,11-41-1,LARCENY/U $1500 - AUTO THEFT,1,EPedchenko,2024-00058652-002,,Motor Vehicle Theft
2024-00501199,SPRUCE ST,2024-07-17T21:29:29.000,7,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00501199-002,,Larceny-theft
2024-00056714,BROAD ST,2024-07-12T22:05:00.000,7,2024,Request for Assistance,Not Used,No violations,0,Central Station,2024-00056714-001,,
2024-00056711,MANTON  &  LIBRARY CT,2024-07-12T22:01:00.000,7,2024,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,NEastman,2024-00056711-001,,
2024-00055954,YALE AVE,2024-07-10T18:33:00.000,7,2024,"Fraud, Swindle",11-41-4,OBT/ MONEY-FALSE PRETENSE/PERSONATION/0 $1500 - FALSE PRETENSE,1,ALima,2024-00055954-001,,
2024-00055954,YALE AVE,2024-07-10T18:33:00.000,7,2024,Receiving Stolen Property,31-9-2,Possession of Stolen Vehicle or Parts,1,ALima,2024-00055954-002,,
2024-00055928,EXCHANGE ST & FULTON ST,2024-07-10T17:00:00.000,7,2024,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,ALugo,2024-00055928-001,,
2024-00055869,HARFORD AVE,2024-07-10T13:48:00.000,7,2024,Request for Assistance,Not Used,No violations,0,Central Station,2024-00055869-001,,
2024-00055621,DYER ST & HAY,2024-07-09T17:41:00.000,7,2024,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,ACalle,2024-00055621-001,,
2024-00055530,2200 Block WARWICK AVE,2024-07-09T11:13:57.000,7,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,HVentura,2024-00055530-001,,
2024-00055405,SUMMER ST,2024-07-08T20:16:00.000,7,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2024-00055405-001,,
2024-00055302,0 Block PLEASANT VALLEY PKY,2024-07-08T13:02:46.000,7,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JSalmeron,2024-00055302-001,,
2024-00501123,GREENE MEMORIAL & CLADRASTIS,2024-07-07T08:50:13.000,7,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00501123-001,,Larceny-theft
2024-00501122,CLADRASTIS AVE,2024-07-07T08:09:33.000,7,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00501122-001,,Larceny-theft
2024-00054513,CANDACE ST &  SMITH ST,2024-07-05T22:30:00.000,7,2024,Receiving Stolen Property,31-9-2,Possession of Stolen Vehicle or Parts,1,RAnderson,2024-00054513-001,,
2024-00054412,CLYM ST &  ADMIRAL ST,2024-07-05T16:06:36.000,7,2024,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,FLopez,2024-00054412-001,,
